payment_id,client_id,payment_month,lockbox_amount,payment_method
PAY0002818,ClientC,2025-07,98.22,Wire
PAY0002819,ClientC,2025-09,247.06,Check
PAY0002820,ClientC,2025-10,195.72,Check
PAY0002821,ClientA,2026-01,528.85,ACH
PAY0002822,ClientB,2025-07,369.5,ACH
PAY0002823,ClientA,2025-02,718.87,ACH
PAY0002824,ClientB,2026-01,21.03,Check
PAY0002825,ClientA,2025-01,303.92,ACH
PAY0002826,ClientB,2025-06,553.49,Check
PAY0002827,ClientD,2025-05,433.64,ACH
PAY0002828,ClientC,2025-02,182.21,Wire
PAY0002829,ClientC,2025-01,493.9,Check
PAY0002830,ClientC,2025-03,155.48,Wire
PAY0002831,ClientD,2025-07,274.14,Wire
PAY0002832,ClientC,2025-02,702.17,ACH
PAY0002833,ClientC,2026-04,317.91,ACH
PAY0002834,ClientB,2025-08,233.65,Wire
PAY0002835,ClientA,2025-01,89.57,Check
PAY0002836,ClientD,2025-10,654.19,Wire
PAY0002837,ClientD,2025-06,578.98,Check
PAY0002838,ClientA,2025-10,282.47,Wire
PAY0002839,ClientB,2025-02,283.67,Wire
PAY0002840,ClientA,2026-04,324.48,Check
PAY0002841,ClientA,2025-01,645.77,Check
PAY0002842,ClientC,2025-01,618.58,ACH
PAY0002843,ClientA,2025-02,448.07,ACH
PAY0002844,ClientD,2025-10,519.75,Check
PAY0002845,ClientC,2025-11,181.94,Check
PAY0002846,ClientD,2025-11,184.65,Check
PAY0002847,ClientB,2025-07,470.64,ACH
PAY0002848,ClientB,2025-11,308.77,Wire
PAY0002849,ClientC,2025-07,376.09,Wire
PAY0002850,ClientC,2025-04,283.31,Wire
PAY0002851,ClientC,2026-01,608.06,Check
PAY0002852,ClientC,2026-03,590.24,Check
PAY0002853,ClientD,2025-03,651.16,Check
PAY0002854,ClientD,2025-10,1549.97,Wire
PAY0002855,ClientB,2025-04,958.38,ACH
PAY0002856,ClientA,2026-02,415.03,Wire
PAY0002857,ClientA,2025-09,746.36,Check
PAY0002858,ClientB,2026-01,316.89,Wire
PAY0002859,ClientB,2025-04,725.42,Wire
PAY0002860,ClientA,2025-06,49.78,ACH
PAY0002861,ClientA,2025-02,322.74,Check
PAY0002862,ClientC,2026-03,227.56,Check
PAY0002863,ClientB,2025-09,444.74,ACH
PAY0002864,ClientC,2025-09,648.1,Wire
PAY0002865,ClientB,2026-01,610.4,Wire
PAY0002866,ClientD,2025-11,499.79,Check
PAY0002867,ClientB,2026-04,468.49,Check
PAY0002868,ClientA,2025-01,214.72,Wire
PAY0002869,ClientA,2026-03,634.52,ACH
PAY0002870,ClientB,2026-02,376.95,ACH
PAY0002871,ClientD,2026-04,513.15,Check
PAY0002872,ClientB,2025-03,357.26,ACH
PAY0002873,ClientA,2025-04,806.33,Wire
PAY0002874,ClientA,2025-03,597.43,ACH
PAY0002875,ClientB,2025-01,548.75,ACH
PAY0002876,ClientA,2025-07,784.2,Wire
PAY0002877,ClientC,2025-09,409.72,ACH
PAY0002878,ClientC,2025-10,777.88,Wire
PAY0002879,ClientC,2025-10,1416.43,Wire
PAY0002880,ClientA,2026-03,91.59,Wire
PAY0002881,ClientB,2026-02,344.77,Wire
PAY0002882,ClientB,2026-01,975.58,ACH
PAY0002883,ClientD,2025-09,1157.62,Check
PAY0002884,ClientD,2025-02,1155.31,Check
PAY0002885,ClientC,2026-04,113.36,ACH
PAY0002886,ClientA,2026-03,171.05,ACH
PAY0002887,ClientD,2025-03,277.27,Wire
PAY0002888,ClientD,2026-02,1282.91,Check
PAY0002889,ClientD,2025-12,393.5,Wire
PAY0002890,ClientA,2025-10,1064.7,Check
PAY0002891,ClientD,2026-04,222.97,ACH
PAY0002892,ClientB,2025-01,302.75,Check
PAY0002893,ClientD,2025-03,260.69,Wire
PAY0002894,ClientD,2025-09,505.22,Check
PAY0002895,ClientB,2025-05,1007.12,ACH
PAY0002896,ClientD,2025-01,750.42,ACH
PAY0002897,ClientB,2025-05,165.57,ACH
PAY0002898,ClientB,2026-01,973.4,ACH
PAY0002899,ClientB,2025-11,514.22,ACH
PAY0002900,ClientB,2026-02,327.48,Check
PAY0002901,ClientA,2026-01,986.99,Wire
PAY0002902,ClientD,2025-11,437.39,ACH
PAY0002903,ClientB,2025-03,381.1,ACH
PAY0002904,ClientC,2025-12,365.73,Wire
PAY0002905,ClientC,2025-06,81.68,ACH
PAY0002906,ClientA,2025-05,107.44,ACH
PAY0002907,ClientA,2026-04,246.64,Wire
PAY0002908,ClientD,2026-04,940.88,Wire
PAY0002909,ClientC,2026-04,128.96,Check
PAY0002910,ClientC,2025-06,558.32,ACH
PAY0002911,ClientA,2026-04,171.61,Check
PAY0002912,ClientC,2026-03,47.95,Check
PAY0002913,ClientA,2025-05,265.07,Check
PAY0002914,ClientA,2025-02,296.76,ACH
PAY0002915,ClientD,2026-01,705.38,ACH
PAY0002916,ClientA,2026-03,396.63,ACH
PAY0002917,ClientA,2025-08,415.07,ACH
PAY0002918,ClientA,2025-01,314.01,Check
PAY0002919,ClientB,2025-07,293.52,Check
PAY0002920,ClientC,2026-01,361.3,Wire
PAY0002921,ClientB,2025-03,646.88,Wire
PAY0002922,ClientB,2025-02,1288.93,Wire
PAY0002923,ClientA,2025-09,61.27,Check
PAY0002924,ClientA,2026-02,757.64,ACH
PAY0002925,ClientB,2025-09,470.64,Check
PAY0002926,ClientB,2026-01,591.19,Wire
PAY0002927,ClientC,2025-05,538.97,Check
PAY0002928,ClientA,2025-08,718.74,Wire
PAY0002929,ClientB,2025-04,1158.31,ACH
PAY0002930,ClientC,2025-06,717.44,Check
PAY0002931,ClientD,2025-11,597.41,Wire
PAY0002932,ClientA,2025-06,404.7,Check
PAY0002933,ClientB,2025-05,303.8,Check
PAY0002934,ClientD,2026-03,113.4,Wire
PAY0002935,ClientA,2026-03,174.96,ACH
PAY0002936,ClientD,2025-12,250.3,ACH
PAY0002937,ClientA,2025-04,653.17,ACH
PAY0002938,ClientD,2025-09,125.3,ACH
PAY0002939,ClientD,2025-09,332.81,Check
PAY0002940,ClientC,2025-06,858.83,Check
PAY0002941,ClientB,2025-10,551.01,ACH
PAY0002942,ClientC,2025-10,323.47,Check
PAY0002943,ClientD,2026-04,450.44,Wire
PAY0002944,ClientC,2025-12,827.62,Wire
PAY0002945,ClientB,2025-09,794.76,Check
PAY0002946,ClientC,2026-04,226.17,ACH
PAY0002947,ClientA,2026-03,1277.18,Check
PAY0002948,ClientA,2025-06,487.39,ACH
PAY0002949,ClientB,2025-02,496.74,Wire
PAY0002950,ClientD,2025-10,637.73,Wire
PAY0002951,ClientB,2025-12,216.38,Check
PAY0002952,ClientC,2025-06,147.83,ACH
PAY0002953,ClientB,2025-09,642.49,Check
PAY0002954,ClientC,2026-01,292.83,Check
PAY0002955,ClientC,2025-12,208.03,Wire
PAY0002956,ClientA,2025-06,980.6,ACH
PAY0002957,ClientA,2026-03,757.13,Wire
PAY0002958,ClientD,2025-12,152.98,ACH
PAY0002959,ClientA,2025-09,378.2,ACH
PAY0002960,ClientB,2026-02,409.25,ACH
PAY0002961,ClientB,2025-05,165.33,Check
PAY0002962,ClientA,2025-03,695.17,Check
PAY0002963,ClientB,2025-01,261.73,Check
PAY0002964,ClientC,2025-05,145.52,ACH
PAY0002965,ClientC,2025-08,313.72,ACH
PAY0002966,ClientB,2025-11,415.75,Check
PAY0002967,ClientA,2026-02,391.91,ACH
PAY0002968,ClientC,2025-01,514.83,Check
PAY0002969,ClientB,2025-05,798.56,Wire
PAY0002970,ClientD,2025-03,342.54,Wire
PAY0002971,ClientA,2025-04,1176.59,Wire
PAY0002972,ClientB,2025-07,371.17,Wire
PAY0002973,ClientA,2025-01,554.93,ACH
PAY0002974,ClientD,2025-10,676.53,Wire
PAY0002975,ClientA,2025-01,48.73,Wire
PAY0002976,ClientB,2026-03,381.09,Wire
PAY0002977,ClientA,2025-07,606.7,ACH
PAY0002978,ClientA,2025-03,296.56,Check
PAY0002979,ClientB,2026-04,1096.37,ACH
PAY0002980,ClientC,2025-05,677.32,Wire
PAY0002981,ClientB,2025-11,513.53,Wire
PAY0002982,ClientB,2025-12,617.13,ACH
PAY0002983,ClientD,2025-02,221.16,ACH
PAY0002984,ClientD,2026-02,423.76,ACH
PAY0002985,ClientA,2025-04,736.3,ACH
PAY0002986,ClientD,2025-06,278.83,ACH
PAY0002987,ClientB,2025-07,344.5,ACH
PAY0002988,ClientB,2026-01,438.38,Check
PAY0002989,ClientD,2026-03,407.57,Check
PAY0002990,ClientB,2025-03,492.87,ACH
PAY0002991,ClientA,2026-03,582.6,ACH
PAY0002992,ClientA,2025-09,835.53,Wire
PAY0002993,ClientD,2025-08,239.88,ACH
PAY0002994,ClientD,2025-07,200.67,Wire
PAY0002995,ClientB,2026-04,1514.67,ACH
PAY0002996,ClientD,2025-09,51.96,Check
PAY0002997,ClientD,2025-05,587.83,Wire
PAY0002998,ClientB,2025-03,661.75,Check
PAY0002999,ClientD,2025-07,360.59,ACH
PAY0003000,ClientB,2025-10,1177.13,Check
PAY0003001,ClientD,2026-04,493.7,Wire
PAY0003002,ClientB,2025-06,829.98,Wire
PAY0003003,ClientD,2025-12,467.33,Wire
PAY0003004,ClientA,2025-06,99.16,Wire
PAY0003005,ClientD,2026-04,218.27,Check
PAY0003006,ClientD,2025-07,254.68,Check
PAY0003007,ClientA,2026-02,111.28,Check
PAY0003008,ClientB,2025-02,471.52,Check
PAY0003009,ClientC,2025-02,767.06,Check
PAY0003010,ClientD,2025-06,784.86,ACH
PAY0003011,ClientC,2025-12,215.09,Wire
PAY0003012,ClientB,2025-08,290.41,Check
PAY0003013,ClientD,2025-04,185.24,Check
PAY0003014,ClientC,2025-12,205.36,ACH
PAY0003015,ClientC,2025-03,1101.99,ACH
PAY0003016,ClientD,2025-07,95.55,Check
PAY0003017,ClientD,2026-02,326.53,Check
PAY0003018,ClientD,2025-07,191.03,ACH
PAY0003019,ClientC,2025-12,232.03,Wire
PAY0003020,ClientC,2025-01,841.19,ACH
PAY0003021,ClientC,2025-08,778.82,ACH
PAY0003022,ClientD,2026-04,239.64,ACH
PAY0003023,ClientA,2025-01,539.52,Check
PAY0003024,ClientC,2025-03,305.14,Wire
PAY0003025,ClientA,2025-09,133.45,Wire
PAY0003026,ClientA,2025-12,804.18,Check
PAY0003027,ClientD,2026-02,392.76,ACH
PAY0003028,ClientD,2025-12,333.55,Wire
PAY0003029,ClientA,2026-04,141.77,Wire
PAY0003030,ClientB,2025-08,264.43,Check
PAY0003031,ClientB,2025-02,271.36,Wire
PAY0003032,ClientB,2025-04,778.43,Wire
PAY0003033,ClientC,2025-12,210.76,Check
PAY0003034,ClientC,2026-02,690.21,Wire
PAY0003035,ClientB,2026-02,974.38,Wire
PAY0003036,ClientA,2025-08,205.47,Wire
PAY0003037,ClientC,2025-12,352.27,ACH
PAY0003038,ClientB,2025-12,1096.0,Check
PAY0003039,ClientB,2025-08,392.87,ACH
PAY0003040,ClientC,2025-05,742.25,Wire
PAY0003041,ClientB,2025-01,1057.52,Check
PAY0003042,ClientC,2025-04,442.71,ACH
PAY0003043,ClientC,2025-01,569.39,Check
PAY0003044,ClientB,2026-03,1065.6,ACH
PAY0003045,ClientD,2025-11,511.81,Check
PAY0003046,ClientA,2026-04,309.63,Check
PAY0003047,ClientB,2026-01,439.96,Wire
PAY0003048,ClientB,2025-10,774.76,Wire
PAY0003049,ClientC,2025-04,115.11,ACH
PAY0003050,ClientC,2025-05,378.74,Wire
PAY0003051,ClientA,2025-05,137.26,Check
PAY0003052,ClientB,2025-01,443.44,Check
PAY0003053,ClientD,2025-10,1265.97,ACH
PAY0003054,ClientC,2025-11,610.89,Check
PAY0003055,ClientA,2025-12,858.01,Wire
PAY0003056,ClientB,2026-02,378.44,Check
PAY0003057,ClientC,2026-02,908.93,ACH
PAY0003058,ClientD,2025-10,494.8,Check
PAY0003059,ClientD,2025-02,1113.48,Check
PAY0003060,ClientC,2025-04,986.59,Wire
PAY0003061,ClientC,2025-04,412.21,Check
PAY0003062,ClientC,2025-09,516.04,Wire
PAY0003063,ClientB,2025-07,636.11,ACH
PAY0003064,ClientC,2025-05,93.51,Wire
PAY0003065,ClientD,2025-10,700.69,Wire
PAY0003066,ClientA,2025-08,574.42,Wire
PAY0003067,ClientD,2025-04,630.21,ACH
PAY0003068,ClientA,2025-12,1245.04,Wire
PAY0003069,ClientC,2025-03,511.25,Check
PAY0003070,ClientD,2026-01,516.64,Check
PAY0003071,ClientD,2025-06,255.79,Wire
PAY0003072,ClientD,2025-07,507.44,Check
PAY0003073,ClientA,2026-01,442.87,Check
PAY0003074,ClientA,2025-10,310.33,Check
PAY0003075,ClientC,2025-04,512.04,ACH
PAY0003076,ClientD,2025-12,723.71,Wire
PAY0003077,ClientA,2026-02,448.83,Check
PAY0003078,ClientD,2025-08,503.45,Check
PAY0003079,ClientA,2025-09,250.24,ACH
PAY0003080,ClientB,2025-09,709.41,Check
PAY0003081,ClientD,2026-04,426.52,ACH
PAY0003082,ClientB,2026-01,554.54,ACH
PAY0003083,ClientA,2025-07,403.72,Wire
PAY0003084,ClientD,2025-10,561.97,Check
PAY0003085,ClientD,2025-09,487.57,ACH
PAY0003086,ClientB,2025-05,704.91,Check
PAY0003087,ClientA,2025-06,588.85,Check
PAY0003088,ClientD,2025-01,682.33,Wire
PAY0003089,ClientA,2025-01,268.36,Check
PAY0003090,ClientA,2025-11,1287.41,ACH
PAY0003091,ClientD,2025-03,194.58,Wire
PAY0003092,ClientD,2025-12,672.66,Wire
PAY0003093,ClientA,2025-07,419.92,Wire
PAY0003094,ClientB,2025-10,340.41,Wire
PAY0003095,ClientC,2025-07,246.04,Wire
PAY0003096,ClientB,2025-01,1265.08,ACH
PAY0003097,ClientD,2026-04,324.33,Check
PAY0003098,ClientB,2025-05,190.53,ACH
PAY0003099,ClientC,2025-01,596.42,ACH
PAY0003100,ClientA,2026-03,158.35,ACH
PAY0003101,ClientB,2025-12,357.56,Wire
PAY0003102,ClientD,2025-03,452.0,Wire
PAY0003103,ClientC,2025-10,646.01,ACH
PAY0003104,ClientB,2025-12,867.09,Wire
PAY0003105,ClientD,2025-11,309.13,Wire
PAY0003106,ClientB,2025-12,256.43,ACH
PAY0003107,ClientD,2025-10,599.53,Wire
PAY0003108,ClientA,2025-03,1356.11,ACH
PAY0003109,ClientC,2025-01,240.84,Wire
PAY0003110,ClientD,2025-12,522.08,Check
PAY0003111,ClientB,2025-01,299.19,Check
PAY0003112,ClientD,2025-09,1238.55,Check
PAY0003113,ClientA,2025-10,903.74,Wire
PAY0003114,ClientD,2025-03,233.17,Check
PAY0003115,ClientD,2025-05,683.32,Check
PAY0003116,ClientA,2026-01,170.66,Check
PAY0003117,ClientD,2025-08,165.62,Check
PAY0003118,ClientB,2026-02,439.76,ACH
PAY0003119,ClientC,2025-09,413.96,Check
PAY0003120,ClientC,2026-03,280.6,Wire
PAY0003121,ClientD,2025-10,1265.37,Check
PAY0003122,ClientA,2025-06,752.52,ACH
PAY0003123,ClientA,2026-01,531.74,Wire
PAY0003124,ClientB,2025-05,948.09,Wire
PAY0003125,ClientD,2025-06,813.0,Check
PAY0003126,ClientC,2026-01,422.26,Wire
PAY0003127,ClientD,2025-07,274.14,Wire
PAY0003128,ClientA,2026-02,297.84,Check
PAY0003129,ClientD,2025-04,147.15,Wire
PAY0003130,ClientC,2025-11,602.58,ACH
PAY0003131,ClientD,2025-11,1176.4,Check
PAY0003132,ClientD,2025-05,505.27,Check
PAY0003133,ClientD,2026-04,449.95,Wire
PAY0003134,ClientD,2025-06,343.36,ACH
PAY0003135,ClientC,2025-12,896.28,Check
PAY0003136,ClientC,2025-04,383.67,Check
PAY0003137,ClientD,2025-12,438.57,ACH
PAY0003138,ClientB,2025-07,251.11,Wire
PAY0003139,ClientB,2026-03,637.47,ACH
PAY0003140,ClientC,2026-01,168.34,Check
PAY0003141,ClientC,2025-02,544.01,Wire
PAY0003142,ClientD,2025-04,735.68,ACH
PAY0003143,ClientD,2025-10,369.85,Check
PAY0003144,ClientB,2025-04,314.35,Check
PAY0003145,ClientA,2025-09,603.99,ACH
PAY0003146,ClientD,2025-04,776.41,Check
PAY0003147,ClientD,2025-09,763.97,ACH
PAY0003148,ClientC,2025-12,516.12,Wire
PAY0003149,ClientC,2026-04,973.42,Check
PAY0003150,ClientB,2025-10,549.86,Check
PAY0003151,ClientD,2025-05,270.07,ACH
PAY0003152,ClientA,2025-03,446.63,Wire
PAY0003153,ClientA,2025-11,335.82,ACH
PAY0003154,ClientB,2025-07,67.05,Check
PAY0003155,ClientB,2025-01,354.91,ACH
PAY0003156,ClientC,2025-07,114.54,Wire
PAY0003157,ClientD,2025-02,334.07,ACH
PAY0003158,ClientD,2026-01,431.04,ACH
PAY0003159,ClientB,2025-01,217.8,ACH
PAY0003160,ClientD,2025-01,215.01,Check
PAY0003161,ClientB,2025-11,228.82,ACH
PAY0003162,ClientC,2026-02,534.67,Wire
PAY0003163,ClientB,2025-11,398.79,ACH
PAY0003164,ClientA,2025-03,479.45,Check
PAY0003165,ClientB,2025-09,1046.77,Check
PAY0003166,ClientC,2025-08,391.19,Check
PAY0003167,ClientD,2026-03,428.3,Wire
PAY0003168,ClientD,2025-05,296.77,ACH
PAY0003169,ClientD,2025-03,1256.35,Check
PAY0003170,ClientA,2025-06,651.48,Check
PAY0003171,ClientA,2025-06,325.85,ACH
PAY0003172,ClientC,2026-02,198.87,ACH
PAY0003173,ClientA,2025-03,396.47,Check
PAY0003174,ClientD,2025-01,356.88,Check
PAY0003175,ClientB,2025-08,1717.5,Wire
PAY0003176,ClientB,2026-01,224.39,Check
PAY0003177,ClientA,2025-04,604.03,Wire
PAY0003178,ClientB,2025-03,290.54,ACH
PAY0003179,ClientB,2025-05,698.28,Wire
PAY0003180,ClientC,2025-05,569.44,Wire
PAY0003181,ClientD,2026-04,949.51,Wire
PAY0003182,ClientD,2025-01,473.78,Wire
PAY0003183,ClientB,2025-05,442.87,Check
PAY0003184,ClientC,2026-01,171.19,ACH
PAY0003185,ClientA,2025-09,1781.11,Check
PAY0003186,ClientD,2026-01,807.7,Check
PAY0003187,ClientD,2025-04,905.54,ACH
PAY0003188,ClientD,2025-07,414.92,Wire
PAY0003189,ClientA,2026-01,380.84,Check
PAY0003190,ClientD,2025-10,987.6,Check
PAY0003191,ClientB,2025-01,938.93,ACH
PAY0003192,ClientC,2026-01,614.93,Wire
PAY0003193,ClientB,2025-05,273.2,Wire
PAY0003194,ClientD,2026-03,1039.64,Wire
PAY0003195,ClientA,2025-06,65.15,Check
PAY0003196,ClientD,2025-02,361.38,ACH
PAY0003197,ClientA,2025-04,351.05,Wire
PAY0003198,ClientB,2025-11,455.5,ACH
PAY0003199,ClientB,2025-11,871.37,ACH
PAY0003200,ClientD,2026-02,198.81,Check
PAY0003201,ClientD,2025-11,257.66,ACH
PAY0003202,ClientA,2025-08,687.46,Check
PAY0003203,ClientC,2025-06,563.91,ACH
PAY0003204,ClientA,2025-03,255.5,Check
PAY0003205,ClientC,2025-10,484.43,ACH
PAY0003206,ClientB,2025-01,557.4,Check
PAY0003207,ClientC,2025-03,533.61,Check
PAY0003208,ClientA,2026-04,264.72,Wire
PAY0003209,ClientD,2025-11,495.42,Wire
PAY0003210,ClientB,2026-03,401.32,Check
PAY0003211,ClientB,2025-08,398.87,Check
PAY0003212,ClientA,2025-11,290.53,Check
PAY0003213,ClientB,2025-06,89.01,Wire
PAY0003214,ClientD,2026-01,180.0,Wire
PAY0003215,ClientB,2025-12,367.21,Check
PAY0003216,ClientB,2025-07,601.44,ACH
PAY0003217,ClientD,2025-03,110.83,Check
PAY0003218,ClientB,2025-03,136.15,Check
PAY0003219,ClientC,2025-09,257.75,ACH
PAY0003220,ClientD,2025-09,370.82,ACH
PAY0003221,ClientC,2026-02,394.0,Check
PAY0003222,ClientC,2025-11,286.93,Wire
PAY0003223,ClientA,2026-02,1242.04,Check
PAY0003224,ClientA,2025-10,867.76,Wire
PAY0003225,ClientD,2026-02,114.23,Wire
PAY0003226,ClientA,2026-02,1247.35,Wire
PAY0003227,ClientA,2025-12,444.05,Wire
PAY0003228,ClientD,2026-02,634.45,Wire
PAY0003229,ClientA,2025-01,198.15,Wire
PAY0003230,ClientD,2025-05,406.82,ACH
PAY0003231,ClientC,2025-10,186.23,Check
PAY0003232,ClientB,2026-01,702.35,Wire
PAY0003233,ClientB,2025-02,340.65,ACH
PAY0003234,ClientC,2025-09,241.85,ACH
PAY0003235,ClientC,2026-04,108.57,Wire
PAY0003236,ClientB,2026-04,631.91,ACH
PAY0003237,ClientB,2025-02,308.34,Wire
PAY0003238,ClientA,2026-04,403.01,ACH
PAY0003239,ClientB,2025-04,698.11,ACH
PAY0003240,ClientA,2025-07,249.12,ACH
PAY0003241,ClientA,2025-08,141.65,ACH
PAY0003242,ClientD,2025-07,1607.47,ACH
PAY0003243,ClientB,2026-04,629.8,Wire
PAY0003244,ClientD,2025-02,1090.93,Check
PAY0003245,ClientB,2026-03,429.54,ACH
PAY0003246,ClientB,2025-10,447.79,ACH
PAY0003247,ClientC,2026-02,580.58,ACH
PAY0003248,ClientD,2025-05,627.9,Wire
PAY0003249,ClientA,2026-04,232.92,Check
PAY0003250,ClientC,2025-07,278.73,Wire
PAY0003251,ClientA,2025-06,1082.28,Wire
PAY0003252,ClientC,2025-10,697.62,Wire
PAY0003253,ClientB,2025-08,491.56,Wire
PAY0003254,ClientD,2025-11,878.94,Wire
PAY0003255,ClientD,2026-04,29.72,Check
PAY0003256,ClientB,2026-01,70.85,Wire
PAY0003257,ClientA,2025-08,90.01,Wire
PAY0003258,ClientB,2025-02,873.54,Wire
PAY0003259,ClientC,2025-01,492.82,Check
PAY0003260,ClientA,2026-01,120.09,ACH
PAY0003261,ClientC,2026-03,274.34,Check
PAY0003262,ClientA,2025-06,746.35,Check
PAY0003263,ClientD,2026-01,148.01,Wire
PAY0003264,ClientA,2025-02,201.03,ACH
PAY0003265,ClientA,2026-03,71.69,Wire
PAY0003266,ClientD,2025-08,173.1,Wire
PAY0003267,ClientB,2025-11,564.47,Check
PAY0003268,ClientA,2025-11,404.74,Check
PAY0003269,ClientA,2025-02,465.79,ACH
PAY0003270,ClientA,2025-10,912.98,ACH
PAY0003271,ClientA,2026-01,186.95,Check
PAY0003272,ClientD,2026-01,127.64,Check
PAY0003273,ClientD,2026-02,616.06,ACH
PAY0003274,ClientB,2025-12,640.3,Wire
PAY0003275,ClientC,2026-04,332.14,Check
PAY0003276,ClientB,2026-04,1201.08,ACH
PAY0003277,ClientC,2025-10,344.45,Wire
PAY0003278,ClientD,2025-12,213.84,Wire
PAY0003279,ClientC,2026-04,506.16,Check
PAY0003280,ClientC,2026-03,306.32,ACH
PAY0003281,ClientA,2025-05,80.4,ACH
PAY0003282,ClientD,2026-03,382.28,Check
PAY0003283,ClientD,2025-10,171.38,Wire
PAY0003284,ClientD,2026-02,381.83,Check
PAY0003285,ClientB,2026-03,943.03,Wire
PAY0003286,ClientA,2025-09,351.57,ACH
PAY0003287,ClientB,2025-03,401.45,Wire
PAY0003288,ClientC,2026-03,238.64,Check
PAY0003289,ClientB,2026-02,372.83,Wire
PAY0003290,ClientC,2025-10,318.16,ACH
PAY0003291,ClientC,2026-02,223.36,Wire
PAY0003292,ClientC,2025-12,511.59,Wire
PAY0003293,ClientD,2025-01,845.99,ACH
PAY0003294,ClientB,2025-03,583.71,ACH
PAY0003295,ClientA,2025-09,850.08,Wire
PAY0003296,ClientD,2025-10,339.38,Check
PAY0003297,ClientA,2025-09,1089.43,Check
PAY0003298,ClientB,2026-03,594.37,Check
PAY0003299,ClientA,2025-02,601.29,Check
PAY0003300,ClientD,2025-12,666.54,Check
PAY0003301,ClientC,2025-11,814.58,Wire
PAY0003302,ClientB,2025-04,818.36,Check
PAY0003303,ClientD,2025-11,330.46,Wire
PAY0003304,ClientB,2026-01,294.14,Check
PAY0003305,ClientD,2025-02,366.95,Wire
PAY0003306,ClientC,2025-01,473.7,Check
PAY0003307,ClientD,2025-04,279.64,Wire
PAY0003308,ClientD,2025-12,633.37,Wire
PAY0003309,ClientD,2025-06,586.56,Wire
PAY0003310,ClientC,2025-07,985.48,Check
PAY0003311,ClientD,2025-04,721.09,Check
PAY0003312,ClientC,2025-09,492.27,ACH
PAY0003313,ClientB,2026-03,1607.93,Wire
PAY0003314,ClientD,2026-04,263.25,Wire
PAY0003315,ClientB,2025-10,187.81,Check
PAY0003316,ClientD,2025-02,1056.67,Wire
PAY0003317,ClientD,2026-04,773.9,Wire
PAY0003318,ClientD,2025-07,950.21,Wire
PAY0003319,ClientD,2026-04,936.47,Wire
PAY0003320,ClientD,2025-11,825.1,Check
PAY0003321,ClientA,2025-02,425.05,ACH
PAY0003322,ClientC,2025-07,1245.69,Check
PAY0003323,ClientA,2026-01,29.51,Wire
PAY0003324,ClientD,2025-05,188.23,ACH
PAY0003325,ClientC,2025-12,198.58,Wire
PAY0003326,ClientB,2026-01,115.62,Check
PAY0003327,ClientA,2025-06,557.82,Wire
PAY0003328,ClientB,2025-09,852.44,Check
PAY0003329,ClientD,2025-08,1269.66,ACH
PAY0003330,ClientD,2025-09,522.3,Check
PAY0003331,ClientB,2025-04,165.6,Wire
PAY0003332,ClientA,2025-12,350.07,ACH
PAY0003333,ClientC,2026-04,986.99,Check
PAY0003334,ClientB,2026-01,64.33,Wire
PAY0003335,ClientA,2025-01,599.28,Check
PAY0003336,ClientD,2025-08,86.8,ACH
PAY0003337,ClientC,2025-09,603.92,ACH
PAY0003338,ClientD,2026-03,191.14,Check
PAY0003339,ClientC,2026-02,408.56,ACH
PAY0003340,ClientA,2026-02,516.59,ACH
PAY0003341,ClientC,2025-06,92.26,ACH
PAY0003342,ClientA,2025-03,684.01,ACH
PAY0003343,ClientC,2025-07,1251.9,Wire
PAY0003344,ClientB,2025-08,436.58,ACH
PAY0003345,ClientD,2025-08,68.1,Check
PAY0003346,ClientD,2025-06,271.87,Wire
PAY0003347,ClientC,2025-07,49.92,ACH
PAY0003348,ClientB,2025-08,294.09,ACH
PAY0003349,ClientD,2025-10,457.08,Wire
PAY0003350,ClientD,2026-01,955.36,ACH
PAY0003351,ClientC,2025-03,120.09,Wire
PAY0003352,ClientB,2025-10,609.81,ACH
PAY0003353,ClientA,2025-01,375.75,ACH
PAY0003354,ClientA,2025-08,197.99,ACH
PAY0003355,ClientC,2025-06,2047.04,Wire
PAY0003356,ClientA,2025-03,354.62,Wire
PAY0003357,ClientB,2025-10,602.26,ACH
PAY0003358,ClientD,2025-05,590.09,Wire
PAY0003359,ClientB,2025-03,705.45,Wire
PAY0003360,ClientB,2025-08,627.13,ACH
PAY0003361,ClientD,2026-03,907.95,ACH
PAY0003362,ClientC,2025-07,213.27,ACH
PAY0003363,ClientA,2026-02,415.9,Wire
PAY0003364,ClientC,2025-02,345.4,ACH
PAY0003365,ClientD,2025-08,294.1,ACH
PAY0003366,ClientD,2025-08,157.45,ACH
PAY0003367,ClientB,2025-02,694.57,ACH
PAY0003368,ClientA,2026-02,244.76,Check
PAY0003369,ClientA,2025-07,167.78,Check
PAY0003370,ClientD,2025-08,172.24,Check
PAY0003371,ClientB,2025-02,828.49,ACH
PAY0003372,ClientD,2026-04,500.06,Wire
PAY0003373,ClientB,2025-03,140.1,Wire
PAY0003374,ClientA,2025-08,942.31,Wire
PAY0003375,ClientB,2025-08,1142.67,Wire
PAY0003376,ClientC,2025-11,280.89,Check
PAY0003377,ClientC,2026-03,599.09,Check
PAY0003378,ClientB,2025-08,947.35,ACH
PAY0003379,ClientC,2025-08,1161.07,Check
PAY0003380,ClientB,2025-05,615.57,Wire
PAY0003381,ClientA,2025-02,138.9,Wire
